,node_id,x,y,z
68,N_0068,0.4831534453572127,-0.2403139181876237,0.11326845963096444
70,N_0070,0.0040004393791526205,0.4788330577494445,-0.41868385254037965
72,N_0072,-0.24025524725286296,0.4456889462145164,0.3020435526290717
73,N_0073,-0.1131101146792376,0.3926869672383416,-0.36848706720548075
74,N_0074,0.3320168996345009,0.035946948187936756,-0.4332175461018609
77,N_0077,-0.48698266330544937,-0.18683570349517564,-0.1626375375984802
81,N_0081,-0.47444905815030725,-0.22023816383354944,0.2143931791646282
82,N_0082,0.16220201926832578,0.23626366286757705,-0.4329580937674087
83,N_0083,-0.11247657412671852,0.429768071680923,-0.16810313486985995
88,N_0088,0.4729106898748249,0.15345211473805875,-0.11932479670855545
89,N_0089,-0.38722378476192854,0.4601246794563232,-0.3693694316527063
90,N_0090,-0.18674147157028642,-0.24270439079522743,0.46996559225644086
91,N_0091,-0.45820229018468994,-0.2401182515684569,-0.2771037905338475
93,N_0093,0.15751238765904396,0.0026337008895022107,0.44241658276924656
94,N_0094,-0.28536425360004636,-0.3307670917027493,-0.3538555280280986
97,N_0097,0.16148132671544135,0.25390340391081934,-0.3700493891316563
98,N_0098,-0.3295228665162293,0.3004997043187426,0.43105892400034984
99,N_0099,0.38165223574854856,-0.19184497353130148,-0.4029024118464274
101,N_0101,-0.366045791828309,-0.25267459677928117,-0.39226849467195635
102,N_0102,0.3689166264320788,0.2225130617289678,-0.31182609638830583
104,N_0104,0.2985856540990809,-0.3626982990701956,-0.051011305255290074
106,N_0106,-0.2791620849385381,0.29072239196475136,-0.27008206000560697
107,N_0107,0.4184586465896005,0.0750831796299889,0.45360617277242565
110,N_0110,-0.23622147071998023,-0.12119075671947643,-0.4764914459751588
111,N_0111,0.413915477165132,-0.24636591877083058,0.18690495236108595
114,N_0114,0.10844215780504962,-0.4038722245125149,-0.4012204430523043
115,N_0115,0.32624982843415795,0.46193588722696777,-0.48248655262638784
116,N_0116,0.12356318456213078,-0.02920851205806041,0.44536388768176216
117,N_0117,-0.32328783841557396,0.490783434262991,-0.2137396548280902
121,N_0121,0.19952061979054814,0.3194160401003515,-0.3755900619168784
122,N_0122,-0.2541888360958693,-0.40286725132523316,0.46440191651279605
123,N_0123,-0.3133728544135198,0.2127082667698318,0.3787672811239916
124,N_0124,-0.3894168522038389,-0.3659102436024926,0.30403808714726077
125,N_0125,-0.22594074746394632,-0.40915698892590535,0.39181714343769847
126,N_0126,-0.4897499606004091,-0.3236763337488231,0.36487842827575045
128,N_0128,-0.20482769478025753,-0.10066282934871307,-0.43546426914364167
129,N_0129,-0.31271345529810224,0.31565537800771026,0.24036451401893688
130,N_0130,-0.4047119477391963,0.36169998015735527,0.47988488697689613
132,N_0132,-0.28507561586930474,0.30277592118906616,0.42534447232325967
136,N_0136,0.3451131155747016,0.023555472547830858,0.3690728077329477
137,N_0137,0.48850970078416434,-0.4575357281927218,0.3858244072988929
138,N_0138,-0.45113191377064865,-0.40848601655856154,0.3072955511273435
141,N_0141,-0.3385334371083233,-0.3396204261673488,-0.41060860104822505
142,N_0142,0.3701458933690015,-0.06945297779747173,-0.4934532133005085
147,N_0147,-0.4687524377347384,-0.32150552377770836,0.10576729557183373
148,N_0148,-0.2704259712556548,-0.3542387895075859,0.45921297920310833
150,N_0150,-0.41243749099887717,0.16863334926091533,0.3255230372174913
151,N_0151,-0.4694105168056807,-0.46670596519780816,-0.29163814658847387
154,N_0154,-0.44777727261583977,0.20395558677032144,0.07136592620541349
155,N_0155,-0.43433633379362246,-0.43738724313234867,-0.32265104639405295
156,N_0156,-0.45649881394028435,0.464469542448109,0.4095689459363131
158,N_0158,0.16842704601605774,0.3732974308588951,-0.23937095357063853
160,N_0160,0.37626645170415907,-0.405648087234884,0.3701910475039193
161,N_0161,-0.06761090455515262,0.310387124453139,0.4364767191457736
163,N_0163,-0.20957325706501162,0.32461646468964134,0.26294779124382084
165,N_0165,0.45365996238232265,-0.18792725603136795,-0.35452835455855514
166,N_0166,-0.05198528347591036,-0.06027707457986853,0.4670533062587473
167,N_0167,-0.29295016174668576,0.14129042839086503,-0.3410975441926165
170,N_0170,0.007617486671961382,0.20439312901369178,-0.45896255842949685
172,N_0172,-0.4575708081174539,0.45926335207947855,-0.3451986797498863
173,N_0173,-0.33558091382988,0.4387110614791043,0.17930067005330463
174,N_0174,-0.04977282038262676,0.4055758316478806,0.29246699500424944
178,N_0178,0.0027787525092214382,-0.4799304493537593,0.47552522608702863
179,N_0179,0.45674759330724757,-0.18618917371389465,-0.48940313023808835
183,N_0183,0.3578395184395139,0.2953483546178415,0.16286475004924383
184,N_0184,-0.08553994486708849,-0.15733304016104066,-0.4656412333211305
185,N_0185,0.3486845142673234,0.3648853369127206,0.27035300672562923
188,N_0188,-0.49155163642118027,-0.3455093561613095,0.33477252108195854
189,N_0189,-0.47479857632925104,-0.07126354302409166,0.04429099482140453
190,N_0190,0.44045049354208854,-0.339502469050189,-0.22860996675741885
191,N_0191,-0.3978620517688065,0.08211208880336562,-0.40836025361657724
192,N_0192,0.16196779043970766,-0.3283164915309593,0.4406809543296437
194,N_0194,-0.2991576562245546,0.3446301247461956,0.4683116697936083
195,N_0195,-0.11166581788524088,-0.389026618398448,0.252440885158984
196,N_0196,0.42590159650849924,-0.41530102892922816,-0.2740769014304967
199,N_0199,0.20226424081972494,-0.3796512601409623,-0.23930103799211278
202,N_0202,-0.28117921367062726,-0.4295150260540247,-0.07230087006210872
203,N_0203,-0.4953364772649501,0.20535905514706687,-0.3596704172297249
204,N_0204,-0.0821637559972842,-0.39398849610827036,-0.2888677273972998
205,N_0205,0.06337611033903512,0.31584452189216494,-0.4104505196153103
206,N_0206,0.37656186842332706,-0.44616166273676927,0.4317741642177947
208,N_0208,0.34233304610347126,0.4061917947911027,-0.22898371287472918
209,N_0209,0.42616128692491995,-0.31415106442431406,0.4486330548237655
210,N_0210,0.44111587363362226,0.4507347319784438,-0.35917091074612784
212,N_0212,-0.3686053945205562,-0.466283960535533,-0.07791013858085083
213,N_0213,-0.15336998500973598,-0.4844302596830731,0.1660818085510679
214,N_0214,-0.2914975054744775,-0.026762511324474936,-0.4127406594150983
215,N_0215,0.36738153715652344,0.005676738905149081,0.36605452464751465
216,N_0216,0.2923302193062579,-0.01696501533731376,0.4519945054779331
217,N_0217,-0.15099835931614058,-0.2985170524703662,-0.3501738600837737
218,N_0218,0.06914053205563542,0.44845633245861793,-0.36154106908364125
219,N_0219,0.30513154025570155,0.4669020777465983,-0.21556022426505117
222,N_0222,0.2306802005261156,-0.25162038128288666,0.43315222202192627
223,N_0223,0.303414164159449,-0.36061248939234614,0.47792070410528775
224,N_0224,-0.45687096364663726,-0.17996934703081446,0.08431082567267534
226,N_0226,-0.06491635014117236,0.35099446935129774,-0.40508007184585015
228,N_0228,0.38062206616568073,0.40714571604387906,-0.41458547592658956
229,N_0229,0.2196875377244113,-0.3515496339188905,0.41723586974367055
230,N_0230,0.213007293546981,0.10877335635664076,0.46784997631362546
232,N_0232,-0.16925297383059523,0.02527830485698057,0.42932642711166935
233,N_0233,-0.2713897481669011,0.4716981566796069,0.45897767125378497
236,N_0236,0.43678107223418594,-0.49829726296230614,-0.12857726123686197
238,N_0238,-0.1130996569876318,0.30819003135547307,-0.4639620258816377
241,N_0241,-0.3216901722222798,-0.40508340993548786,-0.09192497943021238
243,N_0243,-0.027791412584198594,-0.4535127573918495,0.48730042285170383
244,N_0244,-0.2405195955957229,0.3670753673476952,-0.2671134037471573
246,N_0246,0.48048507899877846,0.21596396942141138,0.31394089889794874
247,N_0247,-0.2537464110322102,-0.3533500501415724,0.3799250089359132
249,N_0249,0.26233524422405885,0.23425622168024351,-0.4423658456245969
253,N_0253,-0.3742186174469124,-0.14278540292252861,-0.27881398163830395
255,N_0255,-0.20348724920537098,-0.3736776999154918,-0.4778779163564493
257,N_0257,-0.42076182929920036,0.460274259238896,0.09688238412167416
258,N_0258,-0.30110090817050084,-0.49266247879245506,-0.006318572776912057
260,N_0260,0.14181176362883163,-0.4421691762541413,0.2459108535419129
261,N_0261,-0.4126208212102036,0.3426081166013032,0.032736124401419486
262,N_0262,0.2157305877709652,-0.20764039524714462,0.4017308406680188
265,N_0265,0.2133215621574106,0.29733049935767564,-0.28220179365266196
266,N_0266,0.38526367441048914,-0.28158133463173296,0.04223397339189161
267,N_0267,0.4831383610430723,0.03851189758040885,-0.3373432003573068
269,N_0269,-0.022263646993624597,0.43037330139543584,-0.22785718016083467
275,N_0275,0.33321249012260423,0.13740069148504153,-0.3179680328736664
276,N_0276,-0.1762494177438535,-0.43040549744510725,0.2705338547941851
277,N_0277,0.48886209331970654,0.15244502237211754,-0.028309888009214523
278,N_0278,0.4949502599677932,-0.19441289859443134,-0.41092062577816546
279,N_0279,0.32615081943979674,0.39097186803043993,0.42848951632379195
282,N_0282,0.3752688098046626,0.11764422525323015,0.35214544030672923
283,N_0283,0.45151014834573233,-0.14170312892736225,-0.1438875776319697
286,N_0286,-0.4265016152855634,0.20390108427643083,0.2198605720424277
287,N_0287,0.12338471429583864,-0.4423515628572897,-0.04501980536099348
290,N_0290,0.3931661865670434,0.16265279806987176,0.4201333912570505
291,N_0291,0.3248904812066794,0.44169478329174494,0.11036301879535526
292,N_0292,0.026638423852833326,-0.2413920608602802,-0.4814810988596664
294,N_0294,-0.010698711872874411,-0.474433306175595,0.23033342102489485
295,N_0295,-0.23927998028054798,-0.36907636465574056,-0.2301275200874353
298,N_0298,-0.48494386575162995,0.2490288420392921,-0.17191475825064417
299,N_0299,0.39290588307871577,0.24083067336928243,-0.3175854689872094
300,N_0300,-0.47085068215248826,0.1624781127410002,0.33306294838942985
302,N_0302,-0.40412668530722784,-0.25100465921688475,0.4059437228762446
304,N_0304,0.44242061239714314,-0.4941360270205676,-0.365413612620055
305,N_0305,-0.12872882833210364,-0.43791268340097167,0.30485264078930985
307,N_0307,-0.3738398913709785,-0.291369902912468,-0.042711027258224066
309,N_0309,0.3812352971212315,-0.4332280152775646,-0.4556550429299979
310,N_0310,0.40329615048901546,-0.35410917618321824,-0.37259442663494013
312,N_0312,0.4671131315122963,0.05088886135825943,0.08366403792405608
313,N_0313,0.16809933562519097,0.434930938366337,-0.42886907702897237
317,N_0317,0.4520107050830011,-0.06179112957051058,-0.42645990144814716
318,N_0318,0.19333382858922288,-0.47869528407823325,-0.35353004690337764
319,N_0319,0.03410170007333724,-0.20515606245435536,0.4136951183737465
320,N_0320,-0.45651030206372256,0.20092004277905906,-0.4379459713471282
321,N_0321,-0.2524491243774595,0.3355073188331327,-0.44866431331436096
322,N_0322,0.44317072266720825,0.13248924803249396,-0.008177470761736028
323,N_0323,0.056860166243253296,-0.12844000873620032,-0.46363785041544325
325,N_0325,-0.4905496258621007,0.4564956333902128,0.2496142646550049
327,N_0327,-0.24577330984946322,0.3541660988688714,0.3917915456046146
328,N_0328,-0.3293144739659739,0.21160662787262896,-0.35157032578037706
330,N_0330,-0.2973509486522762,-0.1619888275150818,0.34600674744402005
331,N_0331,-0.43709845981915896,0.3594127735116357,-0.22065463613503533
332,N_0332,-0.4020396041137414,-0.10553117870287432,0.4597244604496833
334,N_0334,-0.43033940958755457,-0.4362983838379395,-0.2794983625562354
335,N_0335,0.43515356335148836,-0.4494334702403431,0.07203402441455764
336,N_0336,-0.29390236482941634,0.3018338314061486,0.345958807470071
337,N_0337,-0.03578765004095341,-0.4489218209702144,0.4829708045142408
339,N_0339,-0.20866228156701772,0.2278857857268215,-0.46118985257519507
341,N_0341,-0.28840241658386023,-0.21099562573412567,0.4253164068647014
343,N_0343,-0.3828949643034104,-0.28161627796241584,-0.07761206428617184
349,N_0349,0.11108930031886854,0.39880622345772876,-0.20337498898858275
351,N_0351,-0.1749431963898701,0.3798943280230592,-0.22973422958866374
352,N_0352,0.4297904230651627,-0.30425877980301264,0.1932034205607821
353,N_0353,0.3482014089963038,-0.4581273647441212,-0.05242177323737918
355,N_0355,0.4542886365563277,0.13649982921342052,0.21525290905811867
356,N_0356,-0.49751757373190353,-0.030872765385664525,-0.2807614898561901
358,N_0358,0.43791311906460373,0.10846652678482915,-0.2974924077282355
359,N_0359,-0.365573240176861,-0.37706426047476727,-0.027285583253906176
360,N_0360,-0.2550058615858303,0.19430261293835493,0.43258480571654556
366,N_0366,-0.4671460617715524,0.4374573052696411,-0.19788987633982136
367,N_0367,0.285797862521729,0.44710147935280087,-0.05856175767373217
371,N_0371,-0.40153137057858235,0.369687629252505,0.14509653923547838
372,N_0372,0.40384616487488656,0.051865390717500515,-0.22355857943514768
373,N_0373,0.3223124686177459,-0.4495623233634154,-0.3380283376784081
375,N_0375,-0.3052056715041408,0.3859382363658511,0.3368134183183056
376,N_0376,-0.4371945619441606,0.21343195185564834,-0.07808785821390885
377,N_0377,-0.19139107385978527,-0.45638448076472016,0.30171647573230287
378,N_0378,0.21319196060205603,0.3694888123104231,0.19437449026031106
382,N_0382,-0.17260581635345917,-0.24174199967963772,0.46618115005024163
383,N_0383,0.4643668363057485,-0.033835827847043976,0.40930612163388025
384,N_0384,-0.4039092998229691,0.3560689437871104,-0.051437173792380664
385,N_0385,-0.337816552356061,0.30298302102946384,0.2300020361161884
386,N_0386,0.19423911895276047,-0.42693939301771744,-0.3569087751515424
387,N_0387,-0.36023650095223436,0.4842456385987428,0.11964280370045544
388,N_0388,-0.23337410737020536,-0.3679961798463909,0.40846114876985173
389,N_0389,0.30317587245807676,-0.2232146747545598,-0.4790906780717933
390,N_0390,-0.1993882161416337,-0.4566818970682113,-0.042958562442029335
392,N_0392,0.07281228776535675,0.36777987316826033,0.3635484402702588
393,N_0393,-0.2345565284213309,0.4677452355917203,0.09970696928601697
394,N_0394,-0.2512657111073697,-0.4449613611706912,0.278030953044312
395,N_0395,-0.21032450933798374,-0.361645059228901,0.22607183238524198
396,N_0396,0.37594007242403127,-0.30644879059556085,0.2506149659465713
397,N_0397,-0.4812418532292352,0.4543957017433943,-0.18028796739739428
398,N_0398,-0.4083635878876971,0.4355691819011642,0.2990100583116101
406,N_0406,0.2862285167515535,0.36114865399905016,-0.16886658305777147
409,N_0409,0.30633521441051703,0.3425234862691251,0.09631499105695174
410,N_0410,-0.46572452039035483,-0.42646722888055744,-0.10851058581186013
411,N_0411,-0.3459338791004901,-0.4370147111650966,-0.23038136525728137
414,N_0414,-0.18210150980465634,-0.3905517429915324,0.19661184678497723
417,N_0417,0.4095299099914621,-0.3530244433441383,-0.00817743136184279
421,N_0421,0.4120187774422991,0.3199872234843316,0.4215043364812435
423,N_0423,0.4585140665956837,-0.12918177023518895,-0.0645892879411939
425,N_0425,-0.4722557020139124,-0.29877467372002287,0.021633250604004117
427,N_0427,0.3614007965823308,-0.047201098062579216,-0.3573114812067423
428,N_0428,-0.4014499905965492,-0.35360959986282336,-0.4986260288645863
429,N_0429,0.4634430408445729,0.2950854683219366,0.11124265582807558
430,N_0430,0.06342603610163722,0.4413354203694678,0.18868709067009115
431,N_0431,0.24070191093771864,-0.41773565254519784,-0.011535007251609386
433,N_0433,0.4411824956874715,0.30483874302433833,0.018858759108485557
435,N_0435,0.043318637933006054,-0.4896135675753802,0.44455917821745683
436,N_0436,0.4613901971756731,-0.24208645541052976,0.21935479770155453
437,N_0437,0.05696873266665847,0.413518013800218,0.3417602557585121
438,N_0438,0.03166839194553539,0.4105899480354298,0.38905902022091343
439,N_0439,-0.4552330379469751,-0.17045426539860165,-0.41415273182332657
440,N_0440,0.046388969964291205,-0.350489336620605,-0.40769458529555636
441,N_0441,0.24436088932844235,0.4112992674141289,-0.17879968070946006
446,N_0446,0.04681392312157551,0.34341881083068826,0.4769718362138897
447,N_0447,-0.02401125912074542,-0.23974884158568244,0.44830339773139827
450,N_0450,-0.43884623140666934,-0.17750688546096927,-0.11677618198205064
453,N_0453,0.473867621457174,0.34402318223524253,-0.056248298971864674
455,N_0455,0.1257886201294437,0.4690535318057405,0.01888856182570875
459,N_0459,0.44039755018461335,0.3299654193658008,-0.21818827635530047
461,N_0461,0.35509998692244715,-0.3623242228023231,0.02315632757949848
463,N_0463,0.3792869554171544,-0.4585685925013716,0.3134435976746692
464,N_0464,-0.4966645552009228,-0.43086773306715276,0.07751262484442423
465,N_0465,0.4247882362767179,-0.3299920503489264,0.13801637474839257
466,N_0466,0.45129375427980956,0.1284601609012187,-0.21074551239927808
468,N_0468,-0.43428932394101827,0.054708850872364434,0.17903107958240316
469,N_0469,-0.1827166425089527,0.17483171972984013,-0.3908980783422886
470,N_0470,0.08555544987757857,0.4566763237710093,0.10927778782433306
472,N_0472,-0.06487738125482789,0.3782295203345103,0.4391125655843062
473,N_0473,0.41267715251420967,-0.24348262225454653,-0.010924981494744745
475,N_0475,0.4341367486942813,-0.4518727896545722,0.4300348374586005
477,N_0477,-0.3148198058504673,0.4018447134146511,0.004359758488534982
478,N_0478,0.48207870888668813,-0.48362985866188046,0.20880299777848665
479,N_0479,0.4985032604111037,0.25780520637310544,-0.16065369552712894
481,N_0481,0.2624305583027201,0.4235786853851913,-0.07478610101233585
482,N_0482,0.13656341818458162,0.4814456343844883,0.469689411908252
483,N_0483,-0.3147560250869018,0.34833475802334557,0.2849504299952087
484,N_0484,0.0792019600682361,-0.4763624884782862,0.02056372565813469
485,N_0485,0.1542419346310836,-0.43776776552259333,0.39076862718140093
486,N_0486,0.09374037019561599,0.4781093371605407,-0.09891754767037353
492,N_0492,0.4134954904132798,-0.4615788995867397,-0.05997890661794836
493,N_0493,-0.0503749949422545,0.3467600860325627,0.4122703173587735
494,N_0494,0.19662111581119468,0.02016552207243394,0.4635642172995491
496,N_0496,-0.4489428512452398,-0.3530860700127123,-0.12700387721066253
499,N_0499,0.05277996013144459,0.48109555296148687,-0.16248572235065772
501,N_0501,-0.296123919328094,-0.2949616918199699,0.404086608288696
504,N_0504,0.4240151916739524,-0.4353082266052385,-0.43034138688053525
505,N_0505,0.47858358760030306,-0.24654448001047302,-0.4492639606800569
506,N_0506,-0.08566905263377733,-0.4993580034385925,0.45532273883757857
507,N_0507,0.2731865694302109,-0.3614926404302574,0.4924832905661699
511,N_0511,0.3440920891688768,0.41792916879981823,-0.25670130724168205
512,N_0512,-0.30297974094027214,0.3228140743094051,-0.3742745514855065
514,N_0514,-0.4276746768864884,0.22510867761778197,-0.3364057806235443
515,N_0515,0.3461077117521706,0.42408667510037223,-0.12612919062444372
517,N_0517,-0.35925864458298307,0.2624939195400362,-0.4426726499693837
518,N_0518,-0.19408284910324614,0.38061407269575587,0.1907171916421153
520,N_0520,-0.053715032546188146,-0.12080416868343136,0.48581833415823816
525,N_0525,-0.43607490392000525,-0.02190269139766643,-0.2750228262486686
526,N_0526,0.3125176994222678,0.4096297042778735,0.25254428017592556
527,N_0527,-0.35981581683261266,-0.3841049671101262,-0.16764082704136007
528,N_0528,-0.25943575558843734,0.42603848309129433,-0.08155334779685541
529,N_0529,-0.486096174815316,0.21458910405774334,0.32243578684919694
530,N_0530,0.006254835339333797,0.3233747041282893,0.4774160889620652
531,N_0531,0.35093204882880524,-0.4769750897451781,-0.08095512401208982
532,N_0532,0.42973708413906664,0.49961418623984566,0.03769084611838047
533,N_0533,-0.0366902255568371,-0.05448495248163754,-0.4872446009413657
534,N_0534,-0.3972507245129052,-0.24284063496496655,0.054588038496281355
535,N_0535,-0.02569488424525057,-0.141597048713487,0.48866612863358017
537,N_0537,-0.19060271946176233,-0.06060481988200905,0.46113896243862096
538,N_0538,-0.2570409098960681,-0.46108248578613054,0.10957156397602263
539,N_0539,0.4536915489132354,0.3062248397851872,0.1588278932330437
541,N_0541,-0.4964265665349309,-0.379677242997868,-0.3406283157287532
542,N_0542,-0.004737837541122669,-0.42792389645174955,0.4073482454104316
544,N_0544,0.31527031623486956,-0.47520288064588323,-0.49752355915882973
546,N_0546,0.2021622659497585,0.33504325905205623,0.3815697020743004
550,N_0550,-0.3630376515132434,0.3728420103440626,-0.2197436427844427
552,N_0552,-0.39851184345392865,-0.1298107603510339,0.2311272329191172
555,N_0555,-0.33105244158206093,-0.49425538746462216,0.4195207162420227
556,N_0556,-0.027131587909774546,-0.397555418509569,-0.48404067265974204
558,N_0558,0.4389688839704706,0.10771873968563839,0.2210402442145406
559,N_0559,-0.19367677449763998,0.21623827337717227,0.39826153790865193
560,N_0560,-0.3188785516844197,0.47615966235053175,0.1254779324131
561,N_0561,0.37542134322624676,-0.11560873805520433,0.3481105102718567
562,N_0562,-0.1964142022509413,-0.4402482922662063,0.4226663493721151
563,N_0563,-0.22234692741251005,0.4633649905873696,0.35735749587658894
564,N_0564,-0.34987210364010357,-0.06322098215273209,-0.358811897299238
566,N_0566,-0.2685252741036489,0.3179412165238197,-0.23257442806641881
568,N_0568,-0.16635342322480795,-0.2608880319045255,0.4540970133170519
570,N_0570,-0.05429780291320507,0.2960740204030511,-0.35969933258332965
574,N_0574,0.4982795301717684,0.4036086104050248,0.3796650507496706
575,N_0575,-0.2617260921807876,-0.17755003477712017,-0.4513897582745551
577,N_0577,0.19958668305336313,-0.4792044324367998,-0.1968673708272337
579,N_0579,-0.37843840074831225,0.49808343679876654,-0.11472909832862377
580,N_0580,-0.4944276827335342,0.3528177811780506,0.2509004595193086
582,N_0582,-0.4169715011076328,-0.28245661745108597,0.37025759536380143
584,N_0584,0.48922763176227446,-0.47483833681877263,0.4531423196398865
585,N_0585,0.4661141753860625,-0.3520647908802722,-0.2507937250393205
586,N_0586,0.4213247498180932,0.30975182976339544,0.17775202634267295
587,N_0587,0.08326447943455884,0.46183573409499046,-0.49584826535880255
588,N_0588,-0.04376796329509003,-0.4578385240735906,0.45572431631166155
590,N_0590,-0.16026085175012628,0.3864044610878762,0.40425405231021494
591,N_0591,0.467353302165056,0.001820160181495556,-0.1900364269915109
593,N_0593,0.49192523741101224,-0.4860574343592037,-0.471279650744416
594,N_0594,-0.19911828661701092,0.40844169049277246,0.11600181682198007
596,N_0596,0.18206786115580098,-0.43939099877630217,-0.0059498737707164295
597,N_0597,-0.11637084545680854,0.327809441537423,0.3559414137579321
598,N_0598,0.0841780001239667,0.44874335527629117,0.10224792021059514
600,N_0600,-0.18613179589742535,-0.4453866592498419,-0.012565854536132015
601,N_0601,-0.36505316791764464,-0.301050698476624,-0.30325813507896326
603,N_0603,-0.16585702018884296,-0.030096285167678705,0.44730960870212355
605,N_0605,-0.11943372104420846,0.4522387199730409,0.260731619923969
606,N_0606,-0.44725016893607317,-0.27026939617342727,0.023882583260280033
611,N_0611,0.17562322191298307,-0.43672437856595847,-0.32327884452251554
612,N_0612,0.49167112724925455,0.27422774837332453,-0.3791189900280628
613,N_0613,-0.036787038161375074,-0.45990136122607594,0.09145102182030607
614,N_0614,-0.3903921255527848,-0.4093127072003663,-0.397134276834613
615,N_0615,-0.37840148996653966,-0.11944527991767384,0.31005764496172306
616,N_0616,0.24647160712368876,-0.22514813870232686,-0.4850481313825933
617,N_0617,0.07874770447052482,0.337241540486794,0.3790709414167881
620,N_0620,0.02980387872206991,-0.40484784732395207,-0.31110423150876965
621,N_0621,0.35777633357078753,-0.4959477488121483,0.2441787481847847
622,N_0622,-0.44692375568725684,0.1640466336831522,0.4086795749677
623,N_0623,-0.38694864641051396,-0.09158790486169088,-0.4393024776131723
624,N_0624,-0.05739890408697523,-0.2994902788020849,-0.37099014569710254
625,N_0625,-0.3605829067438392,-0.21668365812288826,-0.4332519537310139
626,N_0626,0.48874244387709775,-0.45754880385309515,0.15801938089849232
628,N_0628,0.1196329894539212,0.32225088653433165,-0.4283797281815418
630,N_0630,0.2816743571026431,0.34082564136083904,0.29239764602106266
631,N_0631,-0.44737043149819833,0.1050639283092285,0.40672857724716605
632,N_0632,-0.1756049359832199,0.48902787677787873,-0.26666277277075623
633,N_0633,-0.030227383924898432,-0.41224371353103206,0.4614561487117199
635,N_0635,0.14117730943034223,-0.48599415205641805,0.03537822338191565
639,N_0639,-0.20497919690792732,-0.3604706220479569,0.4520222702184026
640,N_0640,-0.18410785531509133,0.10140297126668296,-0.43821740081141614
641,N_0641,-0.26434996988178083,-0.34748669039806224,0.3954091823844704
643,N_0643,0.29871262380287067,-0.4845913565885631,-0.21799664793140028
645,N_0645,-0.05016612481249161,-0.3803156982167454,0.4292583289592462
646,N_0646,-0.39889000162335,-0.246764084902376,-0.19847955816698726
650,N_0650,-0.057984664849611844,0.3283801045185031,-0.43375592532680285
653,N_0653,0.05054544081481971,-0.35121207828905265,-0.43764379874849235
654,N_0654,-0.3051507435094515,-0.4982234561221277,0.23113122551496856
656,N_0656,-0.3903873335724347,0.1539647699792993,0.38834217942413407
659,N_0659,-0.39461013585615656,0.34843805843215325,0.19704829317309436
660,N_0660,0.3555429798971551,-0.1265758253943341,0.2969727976759462
